기준년도,시군명,읍면동명,관리번호,설치장소명,소재지도로명주소,소재지지번주소,설치일자,높이(m),펼침지름(m),원단,위도,경도,당해년도운영시작일자,당해년도운영종료일자,관리기관명,관리기관전화번호,데이터기준일자
,수원시,세류2동,권선-64,물이랑교사거리(세류동 1155-9 쪽),경기도 수원시 권선구 경수대로 193,경기도 수원시 권선구 세류동 1155-9번지,2019-07-19,,,,37.2443438,127.0173366,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,세류2동,권선-141,세류사거리 남서방향(세븐일레븐앞),경기도 수원시 권선구 덕영대로 1090,경기도 수원시 권선구 세류동 544-35번지,2021-08-19,,,,37.2537425,127.0110306,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,세류2동,권선-142,세류사거리 북동방향(태장한의원 앞),경기도 수원시 권선구 덕영대로 1093,경기도 수원시 권선구 세류동 1029-3번지,2021-08-19,,,,37.2540806,127.0114649,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,세류2동,권선-143,세류2동 행정복지센터 앞,경기도 수원시 권선구 덕영대로 1105,경기도 수원시 권선구 세류동 991-4번지,2021-08-19,,,,37.2533414,127.0128068,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,세류2동,권선-144,횡단보도 인근,경기도 수원시 권선구 덕영대로 1108,경기도 수원시 권선구 세류동 991-7번지,2021-08-19,,,,37.2529593,127.0125098,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,세류2동,권선-145,북동방향,,경기도 수원시 권선구 세류동 1125-30,2021-08-19,,,,37.2523887,127.014548,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,세류2동,권선-146,이브헤어 앞,경기도 수원시 권선구 덕영대로 1126,경기도 수원시 권선구 세류동 1126번지,2021-08-19,,,,37.2519537,127.0143034,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,세류2동,권선-148,횡단보도 부근,경기도 수원시 권선구 덕영대로 1156,경기도 수원시 권선구 세류동 1128-2번지,2021-08-19,,,,37.2504882,127.0169972,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,세류2동,권선-149,굿모닝 약국 앞,경기도 수원시 권선구 정조로413번길 68,경기도 수원시 권선구 세류동 1142번지,2021-08-19,,,,37.248786,127.012643,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선1동,권선-157,권선동 성당 앞 교통섬,경기도 수원시 권선구 권광로 82,경기도 수원시 권선구 권선동 1041-4번지,2021-08-19,,,,37.2538844,127.0395817,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선1동,권선-158,곡선사거리 남서방향,경기도 수원시 권선구 권선로 782,경기도 수원시 권선구 권선동 1171-4번지,2021-08-19,,,,37.2564049,127.0363958,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-35,터미널사거리(남동쪽),경기도 수원시 권선구 경수대로 270,경기도 수원시 권선구 권선동 1189번지,2018-06-01,,,,37.2494906,127.0188152,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-36,터미널사거리(북동쪽),경기도 수원시 권선구 경수대로 270,경기도 수원시 권선구 권선동 1189번지,2018-06-01,,,,37.2500922,127.0191677,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-38,권곡사거리(명성교회 쪽),경기도 수원시 권선구 덕영대로 1290,경기도 수원시 권선구 권선동 162-4번지,2018-06-01,,,,37.2464373,127.0319932,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-60,아이파크시티9단지앞(선일초교 맞은편),"경기도 수원시 권선구 동수원로177번길 90   (권선동, 수원아이파크시티9단지)",경기도 수원시 권선구 권선동 1362번지 수원아이파크시티9단지,2019-07-19,,,,37.2471828,127.0289975,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-61,신촌삼거리(한림도서관앞),경기도 수원시 권선구 동수원로25번길 32-52,경기도 수원시 권선구 권선동 1355-4번지,2019-07-19,,,,37.2366154,127.0256202,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-75,세류동 1155-9(세류동 맥도날드DT) 맞은편,경기도 수원시 권선구 경수대로 195,경기도 수원시 권선구 세류동 1155-8번지,2019-07-19,,,,37.2443795,127.0179224,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-95,세권사거리(대원타일상사 앞),경기도 수원시 권선구 경수대로 330,경기도 수원시 권선구 권선동 1058번지,2019-07-19,,,,37.2560656,127.0221721,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-96,세류문화길삼거리(한양아파트 앞),,경기도 수원시 권선구 권선동 1224,2019-07-19,,,,37.2535101,127.0209254,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-97,세류문화길삼거리(신명아파트 앞),,경기도 수원시 권선구 권선동 1224,2019-07-19,,,,37.2537686,127.0209854,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-113,온수골사거리 벽산아파트 방향,,경기도 수원시 권선구 권선동 1271,2021-06-17,,,,37.2499825,127.033554,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,권선2동,권선-119,곡정초등학교 정문,,경기도 수원시 권선구 권선동 1367-10,2021-06-17,,,,37.2403775,127.0256386,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,곡선동,권선-39,권곡사거리(원룸밀집지역 쪽),경기도 수원시 권선구 덕영대로 1290,경기도 수원시 권선구 권선동 162-4번지,2018-06-01,,,,37.246338,127.0325918,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,곡선동,권선-62,신촌삼거리(한림도서관건너편),"경기도 수원시 권선구 동수원로58번길 21   (곡반정동, 한솔아파트)",경기도 수원시 권선구 곡반정동 579번지 한솔아파트,2019-07-19,,,,37.2363462,127.0260426,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,곡선동,권선-120,하고렴사거리 북동방향,,경기도 수원시 권선구 곡반정동 559-1,2021-06-17,,,,37.2395265,127.0282384,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,곡선동,권선-122,권선고사거리 남동방향,,경기도 수원시 권선구 권선동 1281,2021-06-17,,,,37.252715,127.0352705,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,고등동,팔달-28,육교사거리,경기도 수원시 팔달구 팔달로 4-1,경기도 수원시 팔달구 매산로1가 111번지,2018-07-01,,,,37.2695371,126.9991993,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,고등동,팔달-29,수원여고 앞,경기도 수원시 팔달구 고등로59번길 72,경기도 수원시 팔달구 고등동 19-1번지,2018-07-01,,,,37.2762851,127.003193,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,고등동,팔달-63,화서사거리 SC 제일은행,경기도 수원시 팔달구 동말로 88,경기도 수원시 팔달구 고등동 6-2번지,2019-10-30,,,,37.2786957,127.0039665,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,화서1동,팔달-45,화서문로터리(화서동 20-2 앞),경기도 수원시 팔달구 장안로 3,경기도 수원시 팔달구 화서동 20-2번지,2019-07-19,,,,37.2853657,127.0071623,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,화서1동,팔달-46,화서문로터리(화서공원 쪽),,경기도 수원시 팔달구 화서동 26-40,2019-07-19,,,,37.2850777,127.0075931,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,화서1동,팔달-61,화서사거리 농협,경기도 수원시 팔달구 동말로 84,경기도 수원시 팔달구 화서동 71-53번지,2019-10-30,,,,37.2786984,127.0035174,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,화서1동,팔달-62,화서사거리 다이소,경기도 수원시 팔달구 팔달로 116,경기도 수원시 팔달구 화서동 71-117번지,2019-10-30,,,,37.2788871,127.0040212,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,화서2동,팔달-30,꽃뫼사거리(화서2동센터 쪽),경기도 수원시 팔달구 화산로6번길 6,경기도 수원시 팔달구 화서동 689-1번지,2018-09-01,,,,37.2849126,126.9862062,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,화서2동,팔달-31,꽃뫼사거리(동남쪽),,경기도 수원시 팔달구 화서동 689-15,2018-09-01,,,,37.2845699,126.9863538,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,화서2동,팔달-32,꽃뫼사거리(남서쪽),,경기도 수원시 팔달구 화서동 703-8,2018-09-01,,,,37.2845391,126.986157,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,화서2동,팔달-34,화서역삼거리(화서역 쪽),경기도 수원시 팔달구 덕영대로 692,경기도 수원시 팔달구 화서동 464번지,2018-09-01,,,,37.286076,126.9887623,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,영통2동,영통-89,트레이더스 삼거리 롯데하이마트 앞,경기도 수원시 영통구 덕영대로 1465,경기도 수원시 영통구 망포동 38-2번지,2019-07-19,,,,37.2457687,127.0508057,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,영통2동,영통-100,이마트 트레이더스 건너편(래미안영통마크원 2단지 쪽),,경기도 수원시 영통구 신동 951,2019-07-19,,,,37.2456026,127.0470252,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,영통2동,영통-137,망포역 2번 출구 앞 교통섬,,경기도 수원시 영통구 영통동 980-1,2021-06-15,,,,37.2454444,127.0570551,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,영통3동,영통-37,영통역사거리(현대아파트 쪽),"경기도 수원시 영통구 매영로 366   (영통동, 현대아파트)",경기도 수원시 영통구 영통동 989-2번지 현대아파트,2018-05-01,,,,37.2510265,127.071416,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,영통3동,영통-38,영통역사거리(건영아파트 쪽),"경기도 수원시 영통구 매영로 346   (영통동, 신나무실 건영아파트)",경기도 수원시 영통구 영통동 966-2번지 신나무실건영아파트,2018-05-01,,,,37.2513858,127.0706841,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,영통3동,영통-68,느티나무사거리(대우월드마크 쪽),경기도 수원시 영통구 청명로 107,경기도 수원시 영통구 영통동 996-2번지,2019-07-19,,,,37.2555107,127.0758108,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,영통3동,영통-71,영통역사거리홈플러스앞횡단보도(1개),경기도 수원시 영통구 봉영로 1576,경기도 수원시 영통구 영통동 994-2번지,2019-07-19,,,,37.2513114,127.0716819,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,영통3동,영통-72,영통우정길사거리(수원우편집중국옆)횡단보도(1개),경기도 수원시 영통구 청명남로 44,경기도 수원시 영통구 영통동 1037-4번지,2019-07-19,,,,37.2535595,127.076124,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,영통3동,영통-73,영통역사거리롯데마트앞횡단보도,경기도 수원시 영통구 봉영로 1569,경기도 수원시 영통구 영통동 960-3번지,2019-07-19,,,,37.2517665,127.0711024,,,경기도 수원시 영통구청 건설과,031-228-8461,2022-04-12
,수원시,평동,권선-65,권선구청삼거리(남쪽교통섬),,경기도 수원시 권선구 고색동 1174,2019-07-19,,,,37.256501,126.9736701,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,평동,권선-66,평동 20-3 앞 사거리(평동 20-3 쪽),경기도 수원시 권선구 세화로 98,경기도 수원시 권선구 평동 20-3,2019-07-19,,,,37.261072,126.9966078,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,평동,권선-111,고색사거리 남서방향,,경기도 수원시 권선구 고색동 389-2,2021-06-17,,,,37.2493903,126.9763456,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,평동,권선-126,작은말사거리 북서방향,경기도 수원시 권선구 매송고색로 749,경기도 수원시 권선구 고색동 29-1,2021-08-05,,,,37.2525617,126.986441,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,서둔동,권선-30,벌터교차로(북서쪽),,경기도 수원시 권선구 서둔동 389,2018-06-01,,,,37.2619872,126.9954587,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,곡선동,권선-131,상고렴사거리 남동방향,,경기도 수원시 권선구 곡반정동 529-9,2021-08-05,,,,37.2430877,127.0307068,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,입북동,권선-03,권선구 당진로 13 건너편(당수초등학교 방향),경기도 수원시 권선구 당진로 13,경기도 수원시 권선구 당수동 242-4번지,2018-09-01,,,,37.2903092,126.9406077,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,입북동,권선-124,서수원GS자이 104동쪽 사거리 북동방향(교통섬),,경기도 수원시 권선구 입북동 239-1,2021-06-17,,,,37.2950642,126.9594642,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,입북동,권선-125,가락공판장쪽 사거리 남동방향,,경기도 수원시 권선구 당수동 158-4,2021-06-17,,,,37.2918563,126.9406717,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,입북동,권선-132,삼거리 서수원자이아파트 방향,,경기도 수원시 권선구 입북동 261-3,2021-08-05,,,,37.2964295,126.9588093,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,입북동,권선-133,서수원자이아파트 방향 횡단보도,경기도 수원시 권선구 입북로 49-2,경기도 수원시 권선구 입북동 265번지,2021-08-05,,,,37.2962947,126.9587069,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,매산동,팔달-67,매산사거리(매산동행정복지센터),경기도 수원시 팔달구 매산로 37,경기도 수원시 팔달구 매산로2가 40-13번지,2020-06-23,,,,37.2683401,127.0053101,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,매산동,팔달-68,매산사거리(홍익),경기도 수원시 팔달구 매산로 32,경기도 수원시 팔달구 매산로2가 65-5번지,2020-06-23,,,,37.2679701,127.0051701,,,경기도 수원시 팔달구청 건설과,031-228-7491,2022-04-12
,수원시,금곡동,권선-84,칠보마을 6단지 후문(남측),,경기도 수원시 권선구 금곡동 1100-1,2019-07-19,,,,37.2684167,126.9391183,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
,수원시,금곡동,권선-85,금곡동 상촌성당 앞,경기도 수원시 권선구 금곡로 63,경기도 수원시 권선구 금곡동 535-1번지,2019-07-19,,,,37.2737176,126.9380702,,,경기도 수원시 권선구청 건설과,031-228-6487,2022-04-12
