ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2020-07-02,´Ü¾ç(601),X,30.5,30.8,23.3,16.7,80,X, ,X,³·À½
2020-07-02,ÁøÃµ(602),X,29.5,29.2,22.9,17,77,X, ,X,³·À½
2020-07-02,±«»ê(603),X,29.7,30,23.2,17.8,71,X, ,X,³·À½
2020-07-02,¿ÁÃµ(604),X,29.4,29.1,22.3,16.6,79,X, ,X,³·À½
2020-07-02,È«ºÏ(608),X,29.9,28.2,21.8,17.8,88,X, ,X,³·À½
2020-07-02,°øÁÖ(612),X,30.1,29.5,23.3,16.7,80,X,°ü½É,X,³·À½
2020-07-02,¼­Ãµ(614),X,29.6,28.8,23.1,18.5,78,X, ,X,³·À½
2020-07-02,³í»ê(615),X,30.4,29.7,23.4,17.1,78,X,°ü½É,X,³·À½
2020-07-02,´çÁø(616),X,29.1,28.2,22.1,17.4,83,X, ,X,³·À½
2020-07-02,Ã»¾ç(618),X,29.6,28.9,21.9,16.3,84,X, ,X,³·À½
2020-07-02,À½¼º(619),X,29.2,29,22.7,17.8,77,X, ,X,³·À½
2020-07-02,ÁõÆò(623),X,29.2,28.2,22.9,17.3,80,X, ,X,³·À½
2020-07-02,ÅÂ¾È(627),X,28.5,26.5,22.2,19.5,88,X, ,X,³·À½
2020-07-02,¿¹»ê(628),X,29.9,29.2,22.9,17.8,83,X, ,X,³·À½
2020-07-02,¾Æ»ê(634),X,29.6,29.3,23.3,17.9,74,X,°ü½É,X,³·À½
2020-07-02,°è·æ(636),X,29.2,29,21.8,14.7,78,X, ,X,³·À½
2020-07-02,¿¬ÃµÃ»»ê(652),X,29.4,28.2,22.7,16.9,82,X, ,X,³·À½
2020-07-02,¾ç¾ç(670),X,28.4,25.8,22.1,18.2,91,X, ,X,³·À½
2020-07-02,¹«¾È(699),X,29,27.8,22.3,17.4,81,X, ,X,³·À½
2020-07-02,¹«ÁÖ(701),X,30,28.7,21.6,15.3,86,X, ,X,³·À½
2020-07-02,ÀÍ»ê(702),X,30.2,29.6,23.3,17.4,80,X, ,X,³·À½
2020-07-02,Áø¾È(703),X,28.1,27.2,20.4,14.6,85,X, ,X,³·À½
2020-07-02,´ã¾ç(706),X,30.6,28.4,23.2,17.3,87,X,°ü½É,X,³·À½
2020-07-02,±¸·Ê(709),X,28.4,27,22,16.7,83,X, ,X,³·À½
2020-07-02,³ªÁÖ(710),X,29.1,27.4,22.2,16.9,84,X, ,X,³·À½
2020-07-02,¼øÃµ½Ã(712),X,28.8,27.5,23.3,18.8,77,X, ,X,³·À½
2020-07-02,±¤¾çÀ¾(713),X,28,28,23.2,17.7,63,X, ,X,³·À½
2020-07-02,Àå¼º(730),X,28.8,27.6,22.4,16.7,81,X, ,X,³·À½
2020-07-02,¿µ¾Ï(731),X,29.7,28.6,22.5,17,83,X, ,X,³·À½
2020-07-02,º¸¼º(732),X,27.9,26.2,21.1,15.7,82,X, ,X,³·À½
2020-07-02,¿ÏÁÖ(734),X,30,29.1,22.5,17.2,82,X, ,X,³·À½
2020-07-02,±èÁ¦(737),X,30.4,29.9,23.4,17.9,76,X, ,X,³·À½
2020-07-02,È­¼ø(741),X,28.7,28,22.1,16.5,74,X, ,X,³·À½
2020-07-02,ÇÔÆò(754),X,29.7,28.4,22.3,17.3,84,X, ,X,³·À½
2020-07-02,°î¼º(768),X,28.2,27.4,22.3,16.2,76,X, ,X,³·À½
2020-07-02,¾ÐÇØµµ(789),X,29.2,28,22.5,18.5,84,X, ,X,³·À½
2020-07-02,¿µ¾ç(801),X,28.2,28.1,21,16,79,X, ,X,³·À½
2020-07-02,¼ºÁÖ(810),X,29.7,30.2,23.1,16.5,70,X, ,X,³·À½
2020-07-02,°í·É(812),X,28.4,27.7,22.4,17.1,81,X, ,X,³·À½
2020-07-02,Ã»µµ(813),X,29,28.3,22.4,17.4,76,X, ,X,³·À½
2020-07-02,¿¹Ãµ(815),X,29,29.1,21.5,15.2,76,X, ,X,³·À½
2020-07-02,±èÃµ(822),X,30.8,30.2,22.8,16,81,X, ,X,³·À½
2020-07-02,±ºÀ§(823),X,29.1,29.4,22.2,16.6,80,X, ,X,³·À½
2020-07-02,Ä¥°î(825),X,29.6,29.7,23.3,17.9,78,X, ,X,³·À½
2020-07-02,°æ»ê(827),X,29.1,29.3,23.2,18,67,X, ,X,³·À½
2020-07-02,»ïÃ´(876),X,27.8,27.8,22.6,17.8,64,X, ,X,³·À½
2020-07-02,¼ÓÃÊ(90),X,27.7,25.7,22,18,76.9,X, ,X,³·À½
2020-07-02,»ïÃµÆ÷(907),X,27.8,25.9,21.7,18.1,82,X, ,X,³·À½
2020-07-02,°í¼º(918),X,27.5,26.3,22,16.9,79,X, ,X,³·À½
2020-07-02,Ã¢³ç(919),X,28.7,27.9,23.2,18.6,77,X, ,X,³·À½
2020-07-02,ÇÔ¾È(920),X,28.1,26.5,21.8,17.6,83,X, ,X,³·À½
2020-07-02,ºÏÃáÃµ(93),X,30.3,30.2,23.4,16.5,76.8,X, ,X,¸Å¿ì³ôÀ½
2020-07-02,ÇÏµ¿(932),X,28.4,27.1,22.5,17.4,81,X, ,X,³·À½
2020-07-02,Ã¶¿ø(95),X,29.9,29.4,22.8,16.2,83.5,X,°ü½É,X,³·À½
2020-07-02,µ¿µÎÃµ(98),X,30.1,28.6,23.2,17.7,82.5,X, ,X,³·À½
2020-07-02,ÆÄÁÖ(99),X,29.1,27.6,22.6,18.6,85.1,X, ,X,³·À½
2020-07-03,ºÏ°­¸ª(104),X,26.1,24.7,20.2,17.9,83.1,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,µ¿ÇØ(106),X,23.8,21.5,19.3,17.4,88.4,X, ,X,³·À½
2020-07-03,¼­¿ï(108),X,30.3,30.6,25.5,21.6,63.5,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,ÀÎÃµ(112),X,29.1,29.2,24.4,20.9,69.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,¿øÁÖ(114),X,27.7,28.9,24.2,20.6,53.8,X,°ü½É,X,³·À½
2020-07-03,¿ï¸ªµµ(115),X,24.1,21.9,19.2,17.8,90.4,X, ,X,³·À½
2020-07-03,¼ö¿ø(119),X,29.6,29,23.8,19.6,73.5,X, ,X,³·À½
2020-07-03,¿µ¿ù(121),X,27.1,27,20.7,16.9,76.1,X, ,X,³·À½
2020-07-03,ÃæÁÖ(127),X,26.5,26.1,21.5,17.7,74.5,X, ,X,³·À½
2020-07-03,¼­»ê(129),X,27.4,27.4,22.4,18.8,76.6,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,¿ïÁø(130),X,23.7,20.9,19.3,16.7,89.3,X, ,X,³·À½
2020-07-03,Ã»ÁÖ(131),X,25.9,25.8,23,19.7,66.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,´ëÀü(133),X,26.1,24.6,22,19.1,80.9,X, ,X,º¸Åë
2020-07-03,ÃßÇ³·É(135),X,22.9,20.9,19.3,16.6,79.1,X, ,X,³·À½
2020-07-03,¾Èµ¿(136),X,23.8,22.3,19.8,17.7,75.6,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,»óÁÖ(137),X,25.1,22.9,20.3,17.6,86.5,X, ,X,³·À½
2020-07-03,Æ÷Ç×(138),X,24.5,21.5,20.5,19.7,89.3,X, ,X,³·À½
2020-07-03,±º»ê(140),X,27,25.1,21.6,19.5,85.1,X, ,X,³·À½
2020-07-03,´ë±¸(143),X,24.2,22.6,20.7,18,73.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,ÀüÁÖ(146),X,25.6,24.5,21.2,18.5,83,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,¿ï»ê(152),X,24.3,21.4,20,18.4,89.6,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,Ã¢¿ø(155),X,24.6,22.8,20.7,18.4,74.8,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,±¤ÁÖ(156),X,25.4,22.7,20.3,18.1,88.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,ºÎ»ê(159),X,24.6,22.1,20.6,18.7,81.6,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,Åë¿µ(162),X,24.6,21.9,20.7,18.9,82,X, ,X,³·À½
2020-07-03,¸ñÆ÷(165),X,25.4,22.4,20.3,18.5,85.1,X, ,X,º¸Åë
2020-07-03,¿©¼ö(168),X,24.2,22.1,20.7,19.1,81.5,X, ,X,³·À½
2020-07-03,Èæ»êµµ(169),X,22.8,19.6,18.5,17.1,94.8,X, ,X,³·À½
2020-07-03,¿Ïµµ(170),X,23.9,21.1,20.1,19,91,X, ,X,³·À½
2020-07-03,°íÃ¢(172),X,25,23.3,20.3,18.5,88.3,X, ,X,³·À½
2020-07-03,Á¦ÁÖ(184),X,25.7,23.8,21.4,19.7,93.8,X, ,X,º¸Åë
2020-07-03,ÁøÁÖ(192),X,24.2,21.3,19.5,18.1,91.4,X, ,X,³·À½
2020-07-03,¾çÆò(202),X,29.2,28.5,23.6,19.2,69.9,X,°ü½É,X,³·À½
2020-07-03,ÀÌÃµ(203),X,28.4,28.2,22.8,18.9,75.8,X, ,X,³·À½
2020-07-03,ÀÎÁ¦(211),X,29,29.6,23,17.7,66.3,X, ,X,³·À½
2020-07-03,È«Ãµ(212),X,30.2,31.3,24.8,20,60.9,X,°ü½É,X,³·À½
2020-07-03,ÅÂ¹é(216),X,22.5,21.5,17.2,13.4,76.8,X, ,X,³·À½
2020-07-03,Á¤¼±±º(217),X,27,26.6,20.9,16.1,69.4,X, ,X,³·À½
2020-07-03,Á¦Ãµ(221),X,25.7,25.1,20.6,17.2,77.6,X, ,X,³·À½
2020-07-03,º¸Àº(226),X,24.6,23.2,20.5,18,79.4,X, ,X,³·À½
2020-07-03,Ãµ¾È(232),X,25.8,25.3,21.5,18.5,79.9,X,°ü½É,X,³·À½
2020-07-03,º¸·É(235),X,26.9,26.1,22.2,19.3,80.1,X, ,X,³·À½
2020-07-03,ºÎ¿©(236),X,26.3,24.8,21.9,19.4,84,X, ,X,³·À½
2020-07-03,±Ý»ê(238),X,25.3,24.5,20.7,18,81.9,X, ,X,³·À½
2020-07-03,¼¼Á¾(239),X,25,24.3,21.9,19.3,73.3,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,ºÎ¾È(243),X,26.5,24.6,21.2,18.9,89.8,X, ,X,³·À½
2020-07-03,ÀÓ½Ç(244),X,24.3,21.6,19.2,17,88.5,X, ,X,³·À½
2020-07-03,Á¤À¾(245),X,24.6,23.1,20.4,17.9,80.8,X, ,X,³·À½
2020-07-03,³²¿ø(247),X,24.5,21.7,20.2,17.7,83.5,X, ,X,³·À½
2020-07-03,Àå¼ö(248),X,23.3,21.2,18.2,16.4,90.5,X, ,X,³·À½
2020-07-03,¿µ±¤±º(252),X,25.3,23.1,20.3,18.3,88.1,X, ,X,³·À½
2020-07-03,±èÇØ½Ã(253),X,25.4,23.1,20.8,18,79.9,X, ,X,³·À½
2020-07-03,¼øÃ¢±º(254),X,24.5,21.9,19.9,17.5,88.5,X, ,X,³·À½
2020-07-03,¾ç»ê½Ã(257),X,25.2,23,21.1,18.8,81.4,X, ,X,³·À½
2020-07-03,°­Áø±º(259),X,24.4,21.9,20.3,19,85.5,X, ,X,³·À½
2020-07-03,ÀåÈï(260),X,23.6,21.3,19.8,18.2,88.4,X, ,X,³·À½
2020-07-03,ÇØ³²(261),X,23.7,21.1,19.7,17.6,88.4,X, ,X,³·À½
2020-07-03,°íÈï(262),X,23.7,21.8,19.5,18.6,89.4,X, ,X,³·À½
2020-07-03,ÀÇ·É±º(263),X,25.3,22.8,20.2,18.4,87.1,X, ,X,³·À½
2020-07-03,ÇÔ¾ç±º(264),X,23.9,21.3,19.3,17.6,88.1,X, ,X,³·À½
2020-07-03,Áøµµ±ºASOS(268),X,24.1,21.4,,19,85.8,X, ,X,³·À½
2020-07-03,ºÀÈ­(271),X,23.2,21.7,18.1,13.9,80.6,X, ,X,³·À½
2020-07-03,¿µÁÖ(272),X,24.6,23.4,19.7,16.3,81.3,X, ,X,³·À½
2020-07-03,¹®°æ(273),X,24.9,23,19.6,17,84.4,X, ,X,³·À½
2020-07-03,Ã»¼Û±º(276),X,24.5,22.1,18.4,14.6,91.6,X, ,X,³·À½
2020-07-03,¿µ´ö(277),X,24.5,21.7,18.9,15.9,90,X, ,X,³·À½
2020-07-03,ÀÇ¼º(278),X,25.3,24,20,16.5,82,X, ,X,³·À½
2020-07-03,±¸¹Ì(279),X,25.8,23.7,20.8,18,88.1,X, ,X,³·À½
2020-07-03,¿µÃµ(281),X,24.2,21.9,19.6,17.5,84.5,X, ,X,³·À½
2020-07-03,°æÁÖ½Ã(283),X,25.2,23.3,20.3,17.5,85.6,X, ,X,³·À½
2020-07-03,°ÅÃ¢(284),X,23.6,21.4,19.1,17.3,90.9,X, ,X,³·À½
2020-07-03,ÇÕÃµ(285),X,24.5,21.9,19.7,17.7,90.4,X, ,X,³·À½
2020-07-03,¹Ð¾ç(288),X,24.7,22.8,20.5,18.5,79.5,X, ,X,³·À½
2020-07-03,»êÃ»(289),X,23.5,21.1,18.9,17.4,90.6,X, ,X,³·À½
2020-07-03,°ÅÁ¦(294),X,24,21.4,20.4,18.6,85,X, ,X,³·À½
2020-07-03,³²ÇØ(295),X,24.3,21.7,20,18.7,88.4,X, ,X,³·À½
2020-07-03,ºÎÃµ(433),X,,30.2,24.5,19.7,,X, ,X,³·À½
2020-07-03,¾È¾ç(434),X,,29.3,25,20.7,,X, ,X,³·À½
2020-07-03,±¤¸í(437),X,,31.2,25.8,21.2,,X, ,X,³·À½
2020-07-03,±ºÆ÷(438),X,,30,24.4,20.2,,X, ,X,³·À½
2020-07-03,±èÆ÷(441),X,,31.3,24.5,19.6,,X, ,X,³·À½
2020-07-03,ÇÏ³²(444),X,,30.5,24.2,19.3,,X, ,X,³·À½
2020-07-03,ÀÇ¿Õ(445),X,,28.1,22.3,17.3,,X, ,X,³·À½
2020-07-03,Æ÷Ãµ(504),X,29.9,30.6,23.2,18.8,74,X,°ü½É,X,³·À½
2020-07-03,°¡ÆòÁ¶Á¾(505),X,29.9,29.6,21.7,17.4,85,X,°ü½É,X,³·À½
2020-07-03,¾È¼º(516),X,28,27.6,22.8,19.1,74,X,°ü½É,X,³·À½
2020-07-03,°£¼º(517),X,27.2,24.5,20.9,17.9,92,X, ,X,³·À½
2020-07-03,ÆòÃ¢(526),X,26.6,27.3,21.6,17.2,62,X, ,X,³·À½
2020-07-03,ÀÇÁ¤ºÎ(532),X,31.1,30,24.3,19.3,80,X, ,X,³·À½
2020-07-03,È¾¼º(536),X,30.1,29.4,23.4,19,70,X, ,X,³·À½
2020-07-03,°í¾ç(540),X,31.2,32.1,24.6,19,67,X, ,X,³·À½
2020-07-03,³²¾çÁÖ(541),X,30.5,31.5,25.2,20,62,X, ,X,³·À½
2020-07-03,¾È»ê(545),X,29.9,30,22.7,17.3,75,X, ,X,³·À½
2020-07-03,°æ±â±¤ÁÖ(546),X,29.7,29.4,23.7,19.5,66,X,°ü½É,X,³·À½
2020-07-03,¿©ÁÖ(548),X,28.4,28.3,22.6,18.6,69,X, ,X,³·À½
2020-07-03,¿ëÀÎ(549),X,27.4,,,,,X, ,X,³·À½
2020-07-03,¿À»ê(550),X,28.3,28.7,23.1,19.4,67,X, ,X,³·À½
2020-07-03,ÆòÅÃ(551),X,27.6,27,22.4,19.4,78,X, ,X,³·À½
2020-07-03,È­Ãµ(555),X,30.6,32.3,25,19.3,64,X, ,X,³·À½
2020-07-03,¾ç±¸(556),X,29.2,30.5,23.6,18.1,65,X, ,X,³·À½
2020-07-03,½ÃÈï(565),X,30,30.3,24.1,19,68,X, ,X,³·À½
2020-07-03,±¸¸®(569),X,30.3,31.4,25.1,20.4,59,X, ,X,³·À½
2020-07-03,È­¼º(571),X,29.5,29.5,23.7,19.2,70,X, ,X,³·À½
2020-07-03,¼º³²(572),X,29.9,29.7,24.5,20.2,60,X, ,X,¸Å¿ì³ôÀ½
2020-07-03,°úÃµ(590),X,30.1,30,24.2,19.3,69,X, ,X,³·À½
2020-07-03,¾çÁÖ(598),X,31.3,31.1,23.4,18.5,79,X, ,X,³·À½
2020-07-03,´Ü¾ç(601),X,27.1,25.8,20.9,17.8,86,X, ,X,³·À½
2020-07-03,ÁøÃµ(602),X,27.1,26.5,21.9,18.2,78,X, ,X,³·À½
2020-07-03,±«»ê(603),X,25.7,25.3,20.7,17.8,80,X, ,X,³·À½
2020-07-03,¿ÁÃµ(604),X,24.7,23.4,21,18.1,79,X, ,X,³·À½
2020-07-03,È«ºÏ(608),X,26.3,25.3,21.1,17.9,84,X,°ü½É,X,³·À½
2020-07-03,°øÁÖ(612),X,26.1,25.2,21.8,19.1,79,X, ,X,³·À½
2020-07-03,¼­Ãµ(614),X,27.4,25.8,22.8,20.3,80,X, ,X,³·À½
2020-07-03,³í»ê(615),X,26.4,25.4,22.1,19.8,79,X, ,X,³·À½
2020-07-03,´çÁø(616),X,27.7,27.3,22.1,18.5,77,X, ,X,³·À½
2020-07-03,Ã»¾ç(618),X,26.2,25,21.1,18.5,85,X, ,X,³·À½
2020-07-03,À½¼º(619),X,26.7,26.1,20.9,17.6,81,X, ,X,³·À½
2020-07-03,ÁõÆò(623),X,25.8,24.8,21.5,18.1,79,X, ,X,³·À½
2020-07-03,ÅÂ¾È(627),X,27.8,26.8,21.8,18.8,84,X, ,X,³·À½
2020-07-03,¿¹»ê(628),X,27.6,27.2,22.7,19.6,80,X, ,X,³·À½
2020-07-03,¾Æ»ê(634),X,26.7,27,22.9,19.7,74,X,°ü½É,X,³·À½
2020-07-03,°è·æ(636),X,24.3,23.4,20.6,18.1,75,X, ,X,³·À½
2020-07-03,¿¬ÃµÃ»»ê(652),X,30.6,31.2,23.5,18.4,80,X, ,X,³·À½
2020-07-03,¾ç¾ç(670),X,28.1,25,21.2,18.5,93,X, ,X,³·À½
2020-07-03,¹«¾È(699),X,24.4,22.1,19.9,18.3,87,X, ,X,³·À½
2020-07-03,¹«ÁÖ(701),X,24.9,23,19.8,17.4,90,X, ,X,³·À½
2020-07-03,ÀÍ»ê(702),X,27,25.9,21.8,19.1,85,X, ,X,³·À½
2020-07-03,Áø¾È(703),X,23.4,21.9,19.1,16.7,81,X, ,X,³·À½
2020-07-03,´ã¾ç(706),X,25.7,22.6,20.6,18.5,93,X, ,X,³·À½
2020-07-03,±¸·Ê(709),X,24.3,22.1,20,18.5,89,X, ,X,³·À½
2020-07-03,³ªÁÖ(710),X,24.6,22.2,20,18.5,92,X, ,X,³·À½
2020-07-03,¼øÃµ½Ã(712),X,25,22.3,20.7,18.7,87,X, ,X,³·À½
2020-07-03,±¤¾çÀ¾(713),X,24.1,23.6,20.8,18.6,67,X, ,X,³·À½
2020-07-03,Àå¼º(730),X,24.7,22.2,20.1,18.4,90,X, ,X,³·À½
2020-07-03,¿µ¾Ï(731),X,24.2,21.7,20.2,18.5,87,X, ,X,³·À½
2020-07-03,º¸¼º(732),X,23.2,20.3,19.1,17.5,90,X, ,X,³·À½
2020-07-03,¿ÏÁÖ(734),X,27.1,25.5,20.5,18,91,X, ,X,³·À½
2020-07-03,±èÁ¦(737),X,26.2,25.3,21.4,18.8,87,X, ,X,³·À½
2020-07-03,È­¼ø(741),X,23.6,21.5,20,18.2,78,X, ,X,³·À½
2020-07-03,ÇÔÆò(754),X,24.5,22.2,20.2,18.6,90,X, ,X,³·À½
2020-07-03,°î¼º(768),X,24,22.2,19.8,17.7,85,X, ,X,³·À½
2020-07-03,¾ÐÇØµµ(789),X,25,22.2,20.3,19,89,X, ,X,³·À½
2020-07-03,¿µ¾ç(801),X,23.7,21.9,18.9,15.6,82,X, ,X,³·À½
2020-07-03,¼ºÁÖ(810),X,24.7,23.3,20.4,17.8,80,X, ,X,³·À½
2020-07-03,°í·É(812),X,25.1,22.6,20.1,17.6,90,X, ,X,³·À½
2020-07-03,Ã»µµ(813),X,24.8,22.7,20,17.9,84,X, ,X,³·À½
2020-07-03,¿¹Ãµ(815),X,24.7,23.6,20.2,17.5,77,X, ,X,³·À½
2020-07-03,±èÃµ(822),X,26.4,24.6,20.7,17.8,89,X, ,X,³·À½
2020-07-03,±ºÀ§(823),X,24.9,23.2,19.8,17.2,85,X, ,X,³·À½
2020-07-03,Ä¥°î(825),X,25.5,23.9,20.9,18.5,84,X, ,X,³·À½
2020-07-03,°æ»ê(827),X,24.4,22.4,20.4,18,78,X, ,X,³·À½
2020-07-03,»ïÃ´(876),X,24.8,23.3,20.3,18.2,82,X, ,X,³·À½
2020-07-03,¼ÓÃÊ(90),X,27.1,25.2,21.7,18.6,82.1,X, ,X,³·À½
2020-07-03,»ïÃµÆ÷(907),X,25,22.7,20.2,18.2,83,X, ,X,³·À½
2020-07-03,°í¼º(918),X,25.2,22.7,20.7,19.1,83,X, ,X,³·À½
2020-07-03,Ã¢³ç(919),X,25.1,22.8,20.7,18.6,85,X, ,X,³·À½
2020-07-03,ÇÔ¾È(920),X,24.6,21.8,19.8,18.2,92,X, ,X,³·À½
2020-07-03,ºÏÃáÃµ(93),X,30.2,31.2,25.6,19.5,59.8,X,°ü½É,X,¸Å¿ì³ôÀ½
2020-07-03,ÇÏµ¿(932),X,24.2,21.8,20.2,18.3,86,X, ,X,³·À½
2020-07-03,Ã¶¿ø(95),X,30.8,31.1,24.2,18.7,81.4,X, ,X,³·À½
2020-07-03,µ¿µÎÃµ(98),X,31.5,31.3,23,18.8,85.1,X, ,X,³·À½
2020-07-03,ÆÄÁÖ(99),X,30.8,29.8,23.1,18.6,83.1,X, ,X,³·À½
2020-07-04,ºÏ°­¸ª(104),X,25.2,24,20.1,17,77.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,µ¿ÇØ(106),X,24.2,22,19,16.9,84.9,X, ,X,³·À½
2020-07-04,¼­¿ï(108),X,28.9,29.5,24.2,20.4,63.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,ÀÎÃµ(112),X,26.5,25.4,22.2,20.2,79.8,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,¿øÁÖ(114),X,27.6,28.4,22.9,17.7,59,X, ,X,³·À½
2020-07-04,¿ï¸ªµµ(115),X,24.6,21.9,19,17.5,96.6,X, ,X,³·À½
2020-07-04,¼ö¿ø(119),X,28.5,28.2,22.5,18.5,79.3,X, ,X,³·À½
2020-07-04,¿µ¿ù(121),X,28.2,28.5,21.2,16,73.6,X, ,X,³·À½
2020-07-04,ÃæÁÖ(127),X,28.1,27.8,22.1,17.2,74.1,X, ,X,³·À½
2020-07-04,¼­»ê(129),X,28.3,27.8,21.7,18.3,78.4,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,¿ïÁø(130),X,24.6,22.6,19.8,17.9,87.4,X, ,X,³·À½
2020-07-04,Ã»ÁÖ(131),X,27.9,27.6,22.5,18.7,72.6,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,´ëÀü(133),X,27.9,26.6,21.7,18.8,82.8,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,ÃßÇ³·É(135),X,25.2,23.9,19.8,16.4,79.6,X, ,X,³·À½
2020-07-04,¾Èµ¿(136),X,26.8,26.5,21.4,17.1,76,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,»óÁÖ(137),X,28,26.8,21.6,17.3,83.4,X, ,X,³·À½
2020-07-04,Æ÷Ç×(138),X,25,22.9,20.7,19.4,85.4,X, ,X,³·À½
2020-07-04,±º»ê(140),X,25.5,23.6,20.6,18.7,83.4,X, ,X,³·À½
2020-07-04,´ë±¸(143),X,25.3,24.2,21.2,17.9,75.8,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,ÀüÁÖ(146),X,24.8,22.2,19.9,18.1,91.1,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,¿ï»ê(152),X,24.6,22.1,19.8,18.1,90.6,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,Ã¢¿ø(155),X,26,24.7,20.4,17.9,81.1,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,±¤ÁÖ(156),X,25.4,22.8,20.1,17.9,95,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,ºÎ»ê(159),X,26.8,25.4,20.4,18.7,79.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,Åë¿µ(162),X,26.5,25.1,21.2,18.6,80.5,X, ,X,³·À½
2020-07-04,¸ñÆ÷(165),X,24.3,21.5,20,18.3,90.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,¿©¼ö(168),X,25.3,23.5,21.3,19.5,79.5,X, ,X,³·À½
2020-07-04,Èæ»êµµ(169),X,25.7,23,19.3,17.4,93.5,X, ,X,³·À½
2020-07-04,¿Ïµµ(170),X,25.4,23.2,20.6,18.9,84,X, ,X,³·À½
2020-07-04,°íÃ¢(172),X,25.3,22.9,20.3,18.5,91.3,X, ,X,³·À½
2020-07-04,Á¦ÁÖ(184),X,24.4,21.7,20.2,19.5,91.6,X, ,X,³ôÀ½
2020-07-04,ÁøÁÖ(192),X,26.9,25.1,21.1,17.2,84.5,X, ,X,³·À½
2020-07-04,¾çÆò(202),X,28.3,28.6,23,18.4,69.9,X, ,X,³·À½
2020-07-04,ÀÌÃµ(203),X,28.5,28.4,22.3,17.4,76.8,X, ,X,³·À½
2020-07-04,ÀÎÁ¦(211),X,28.4,29.5,22.1,16.4,63.3,X, ,X,³·À½
2020-07-04,È«Ãµ(212),X,27.8,28.8,22.7,16.8,63.4,X, ,X,³·À½
2020-07-04,ÅÂ¹é(216),X,24.4,24,17.9,14.4,79.3,X, ,X,³·À½
2020-07-04,Á¤¼±±º(217),X,28,28.2,21.3,15.2,72.9,X, ,X,³·À½
2020-07-04,Á¦Ãµ(221),X,27.2,27.3,21,16.1,73.9,X, ,X,³·À½
2020-07-04,º¸Àº(226),X,28,27.7,21.3,17.7,78.6,X, ,X,³·À½
2020-07-04,Ãµ¾È(232),X,27.5,26.8,21.5,17.6,79.8,X, ,X,³·À½
2020-07-04,º¸·É(235),X,26.7,25.5,21.2,18.6,78.4,X, ,X,³·À½
2020-07-04,ºÎ¿©(236),X,26.7,25.1,21.2,18.6,81.9,X, ,X,³·À½
2020-07-04,±Ý»ê(238),X,25.5,23.7,19.8,17.2,87.9,X, ,X,³·À½
2020-07-04,¼¼Á¾(239),X,27.2,26.6,21.4,18.8,76,X, ,X,¸Å¿ì³ôÀ½
2020-07-04,ºÎ¾È(243),X,25.1,22.7,20.2,18.6,89.6,X, ,X,³·À½
2020-07-04,ÀÓ½Ç(244),X,24.6,22.4,19.1,17.1,91,X, ,X,³·À½
2020-07-04,Á¤À¾(245),X,24.7,22.8,19.6,17.9,88.6,X, ,X,³·À½
2020-07-04,³²¿ø(247),X,25.2,22.9,20.2,18.3,86.8,X, ,X,³·À½
2020-07-04,Àå¼ö(248),X,23.8,21,18.5,16.4,95.4,X, ,X,³·À½
2020-07-04,¿µ±¤±º(252),X,25.2,23.1,20.1,18.3,89.1,X, ,X,³·À½
2020-07-04,±èÇØ½Ã(253),X,26.4,24.5,20.5,18.2,86,X, ,X,³·À½
2020-07-04,¼øÃ¢±º(254),X,24.9,22.8,19.7,17.6,90.4,X, ,X,³·À½
