ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2019-09-02,¼­Ãµ(614),X,28.7,26.6,22.7,19.6,90,X, ,X,³·À½
2019-09-02,³í»ê(615),X,28.3,26.7,22.2,19.2,88,X, ,X,³·À½
2019-09-02,´çÁø(616),X,29.2,27.2,22,17.5,92,X, ,X,³·À½
2019-09-02,Ã»¾ç(618),X,28,26.5,21.5,16.6,87,X, ,X,³·À½
2019-09-02,À½¼º(619),X,28.3,27.2,21.2,16.9,85,X, ,X,³·À½
2019-09-02,ÁõÆò(623),X,28.9,28.1,22.5,19.3,85,X, ,X,³·À½
2019-09-02,ÅÂ¾È(627),X,28.3,27,22.8,18.1,82,X, ,X,³·À½
2019-09-02,¿¹»ê(628),X,29.6,28.1,23.2,18.2,84,X, ,X,³·À½
2019-09-02,¾Æ»ê(634),X,28.7,28.9,23.3,18.4,71,X, ,X,³·À½
2019-09-02,°è·æ(636),X,27.1,26,20.9,16.8,84,X, ,X,³·À½
2019-09-02,¿¬ÃµÃ»»ê(652),X,29,29,21.2,14.9,84,X, ,X,³·À½
2019-09-02,¾ç¾ç(670),X,30.4,29.3,23.4,18.4,82,X, ,X,³·À½
2019-09-02,¹«¾È(699),X,25.5,22.6,21.2,19.9,91,X, ,X,³·À½
2019-09-02,¹«ÁÖ(701),X,26.2,23,20.1,19.1,98,X, ,X,³·À½
2019-09-02,ÀÍ»ê(702),X,28.4,25.6,22.1,19.8,96,X, ,X,³·À½
2019-09-02,Áø¾È(703),X,23.7,20.4,19.2,17.5,94,X, ,X,³·À½
2019-09-02,´ã¾ç(706),X,26.4,22.8,21.2,19.9,97,X, ,X,³·À½
2019-09-02,±¸·Ê(709),X,26.2,22.9,20.5,18.5,98,X, ,X,³·À½
2019-09-02,³ªÁÖ(710),X,26.2,22.9,21.1,19.9,96,X, ,X,³·À½
2019-09-02,¼øÃµ½Ã(712),X,26.8,23.5,21.1,19.4,97,X, ,X,³·À½
2019-09-02,±¤¾çÀ¾(713),X,27,23.9,21.3,19,97,X, ,X,³·À½
2019-09-02,Àå¼º(730),X,25.2,22.7,20.8,19.2,95,X, ,X,³·À½
2019-09-02,¿µ¾Ï(731),X,26.8,23.4,21.4,20,97,X, ,X,³·À½
2019-09-02,º¸¼º(732),X,26.2,22.7,20.3,18.3,98,X, ,X,³·À½
2019-09-02,¿ÏÁÖ(734),X,26.6,24.1,21.2,19.2,91,X, ,X,³·À½
2019-09-02,±èÁ¦(737),X,26,23.9,21.8,20.6,87,X, ,X,³·À½
2019-09-02,È­¼ø(741),X,26,23.4,21,19.1,86,X, ,X,³·À½
2019-09-02,ÇÔÆò(754),X,25.8,23.3,21.6,20.2,89,X, ,X,³·À½
2019-09-02,°î¼º(768),X,24.4,,19.9,,94,X, ,X,³·À½
2019-09-02,¾ÐÇØµµ(789),X,26.7,24.2,21.8,20.7,93,X, ,X,³·À½
2019-09-02,¿µ¾ç(801),X,26.1,23.7,20.1,18,94,X, ,X,³·À½
2019-09-02,¼ºÁÖ(810),X,24.3,21.6,20.4,19.6,89,X, ,X,³·À½
2019-09-02,°í·É(812),X,25.4,21.8,19.9,18.8,98,X, ,X,³·À½
2019-09-02,Ã»µµ(813),X,25.1,22,20.5,19.2,93,X, ,X,³·À½
2019-09-02,¿¹Ãµ(815),X,26.7,23,20.4,18.6,99,X, ,X,³·À½
2019-09-02,±èÃµ(822),X,25,22.5,19.6,18.4,95,X, ,X,³·À½
2019-09-02,±ºÀ§(823),X,26.1,23.5,20.7,19.6,91,X, ,X,³·À½
2019-09-02,Ä¥°î(825),X,25.7,22.7,20.8,19.7,95,X, ,X,³·À½
2019-09-02,°æ»ê(827),X,24.5,21.5,20.3,19.6,90,X, ,X,³·À½
2019-09-02,»ïÃ´(876),X,27.6,27.7,23.1,19.6,70,X, ,X,³·À½
2019-09-02,¼ÓÃÊ(90),X,29.5,28.8,23.8,19.7,64.1,X, ,X,³·À½
2019-09-02,»ïÃµÆ÷(907),X,25.8,22.5,21.1,20.1,97,X, ,X,³·À½
2019-09-02,°í¼º(918),X,26,22.6,21.4,20.2,97,X, ,X,³·À½
2019-09-02,Ã¢³ç(919),X,25.5,22,20.7,19.8,98,X, ,X,³·À½
2019-09-02,ÇÔ¾È(920),X,24.9,21.8,20.8,19.8,91,X, ,X,³·À½
2019-09-02,ºÏÃáÃµ(93),X,27.5,28.9,21.1,15.5,78.3,X, ,X,º¸Åë
2019-09-02,ÇÏµ¿(932),X,25.5,22.3,20.6,18.7,96,X, ,X,³·À½
2019-09-02,Ã¶¿ø(95),X,28.4,28.2,21,14.7,81.5,X, ,X,³·À½
2019-09-02,µ¿µÎÃµ(98),X,29,29.1,21.9,15.8,77.3,X, ,X,³·À½
2019-09-02,ÆÄÁÖ(99),X,28.5,28.1,21.3,15.8,85.8,X, ,X,³·À½
2019-09-03,ºÏ°­¸ª(104),X,24.1,21.3,20,19.1,91.4,X, ,X,º¸Åë
2019-09-03,µ¿ÇØ(106),X,23.7,20.4,19.6,18.5,95.3,X, ,X,³·À½
2019-09-03,¼­¿ï(108),X,28.6,28,24.1,22,67.6,X, ,X,¸Å¿ì³ôÀ½
2019-09-03,ÀÎÃµ(112),X,28.9,28.1,24.6,22.5,73.3,X, ,X,¸Å¿ì³ôÀ½
2019-09-03,¿øÁÖ(114),X,24.8,23,21.4,19.9,80.3,X, ,X,³·À½
2019-09-03,¿ï¸ªµµ(115),X,24.5,21.2,20,18.3,92.9,X, ,X,³·À½
2019-09-03,¼ö¿ø(119),X,28.3,26.2,23.8,21.5,82,X, ,X,³·À½
2019-09-03,¿µ¿ù(121),X,25.4,22.3,20.4,19.1,94.3,X, ,X,³·À½
2019-09-03,ÃæÁÖ(127),X,26.5,23.5,21.7,19.7,90,X, ,X,³·À½
2019-09-03,¼­»ê(129),X,28.4,26.6,23.3,20.3,85.5,X, ,X,º¸Åë
2019-09-03,¿ïÁø(130),X,25.7,22.1,20.4,18.2,99,X, ,X,³·À½
2019-09-03,Ã»ÁÖ(131),X,27.3,24.8,23,20.7,85.1,X, ,X,º¸Åë
2019-09-03,´ëÀü(133),X,27.3,23.9,22.3,20.3,95.1,X, ,X,º¸Åë
2019-09-03,ÃßÇ³·É(135),X,24.6,21.7,20.5,18.6,89.1,X, ,X,³·À½
2019-09-03,¾Èµ¿(136),X,26.2,22.7,20.8,18.5,93,X, ,X,º¸Åë
2019-09-03,»óÁÖ(137),X,25.4,21.7,20.7,19,99.8,X, ,X,³·À½
2019-09-03,Æ÷Ç×(138),X,26.9,23.5,22.1,20.2,97,X, ,X,³·À½
2019-09-03,±º»ê(140),X,27.7,24.4,22.5,20.3,94,X, ,X,³·À½
2019-09-03,´ë±¸(143),X,27.5,24.6,21.6,19.8,95.9,X, ,X,º¸Åë
2019-09-03,ÀüÁÖ(146),X,29.7,26.1,23.2,20.5,99,X, ,X,º¸Åë
2019-09-03,¿ï»ê(152),X,28.9,25.6,22.2,19.8,97.1,X, ,X,º¸Åë
2019-09-03,Ã¢¿ø(155),X,27.9,25.3,22.2,20.3,92.5,X, ,X,º¸Åë
2019-09-03,±¤ÁÖ(156),X,28.9,25.4,22.6,20.9,98.1,X, ,X,¸Å¿ì³ôÀ½
2019-09-03,ºÎ»ê(159),X,28.4,25.8,23,21.9,95.3,X, ,X,º¸Åë
2019-09-03,Åë¿µ(162),X,28.3,25,23,22,96.6,X, ,X,³·À½
2019-09-03,¸ñÆ÷(165),X,28.6,26.1,23.8,21.9,90.3,X, ,X,º¸Åë
2019-09-03,¿©¼ö(168),X,26.9,23.2,22.4,21.2,99,X, ,X,³·À½
2019-09-03,Èæ»êµµ(169),X,,24.1,21.2,19.9,97.6,X, ,X,³·À½
2019-09-03,¿Ïµµ(170),X,28.5,25,23,22.3,97.9,X, ,X,³·À½
2019-09-03,°íÃ¢(172),X,28.9,26.5,23.3,20.7,92,X, ,X,³·À½
2019-09-03,Á¦ÁÖ(184),X,29.8,26.7,24.8,22.4,93.3,X, ,X,º¸Åë
2019-09-03,ÁøÁÖ(192),X,27.6,24.6,21.9,20.1,94.5,X, ,X,³·À½
2019-09-03,¾çÆò(202),X,26.1,24.7,22,19.5,81.3,X, ,X,³·À½
2019-09-03,ÀÌÃµ(203),X,27.3,25.2,21.9,19.8,85.8,X, ,X,³·À½
2019-09-03,ÀÎÁ¦(211),X,27.5,27,20.6,17.2,80.5,X, ,X,³·À½
2019-09-03,È«Ãµ(212),X,26.8,25.3,20.9,18.8,87.8,X, ,X,³·À½
2019-09-03,ÅÂ¹é(216),X,22.5,18.9,17.2,15.2,98.6,X, ,X,³·À½
2019-09-03,Á¤¼±±º(217),X,23.7,20.8,19.4,18.2,88,X, ,X,³·À½
2019-09-03,Á¦Ãµ(221),X,24.6,22.1,20.4,19.1,87.1,X, ,X,³·À½
2019-09-03,º¸Àº(226),X,26.3,23.4,21.1,19.1,93.3,X, ,X,³·À½
2019-09-03,Ãµ¾È(232),X,26.6,24,21.6,19.3,89.1,X, ,X,³·À½
2019-09-03,º¸·É(235),X,28.7,26.9,23.2,20.6,83,X, ,X,³·À½
2019-09-03,ºÎ¿©(236),X,27.3,24.2,22.1,20,94.8,X, ,X,³·À½
2019-09-03,±Ý»ê(238),X,26,23.2,21.1,19.1,90.4,X, ,X,³·À½
2019-09-03,¼¼Á¾(239),X,26.8,23.7,22,20,92.6,X, ,X,º¸Åë
2019-09-03,ºÎ¾È(243),X,29,25.9,23.3,20.5,91.5,X, ,X,³·À½
2019-09-03,ÀÓ½Ç(244),X,26.8,23.7,21.7,19.8,93.4,X, ,X,³·À½
2019-09-03,Á¤À¾(245),X,28.1,25.4,22.8,20.4,87.8,X, ,X,³·À½
2019-09-03,³²¿ø(247),X,27.7,25,22.3,20.2,95.6,X, ,X,³·À½
2019-09-03,Àå¼ö(248),X,26.9,24.5,21.3,19.1,87.6,X, ,X,³·À½
2019-09-03,¿µ±¤±º(252),X,29.1,26.3,23,20.7,95.6,X, ,X,³·À½
2019-09-03,±èÇØ½Ã(253),X,29.9,27.3,23,21,94.9,X, ,X,³·À½
2019-09-03,¼øÃ¢±º(254),X,27.6,24.5,21.9,20.2,97.8,X, ,X,³·À½
2019-09-03,¾ç»ê½Ã(257),X,30.3,27.9,23.7,21.2,95.4,X, ,X,³·À½
2019-09-03,°­Áø±º(259),X,28.7,26.4,23.4,22.1,90.8,X, ,X,³·À½
2019-09-03,ÀåÈï(260),X,29.6,27,23.8,22.1,92,X, ,X,³·À½
2019-09-03,ÇØ³²(261),X,29,25.7,23.1,21.6,95.6,X, ,X,³·À½
2019-09-03,°íÈï(262),X,27.9,25,22.6,21.2,96.9,X, ,X,³·À½
2019-09-03,ÀÇ·É±º(263),X,27.9,25.2,22.2,20.3,93.6,X, ,X,³·À½
2019-09-03,ÇÔ¾ç±º(264),X,28.7,24.9,21.8,19.9,99,X, ,X,³·À½
2019-09-03,Áøµµ±ºASOS(268),X,28.8,26.2,23.7,22,89.1,X, ,X,³·À½
2019-09-03,ºÀÈ­(271),X,25.8,22.2,19.6,17.3,98,X, ,X,³·À½
2019-09-03,¿µÁÖ(272),X,25.2,21.8,20.1,18.3,92.9,X, ,X,³·À½
2019-09-03,¹®°æ(273),X,25.5,21.9,20.5,18.9,98.3,X, ,X,³·À½
2019-09-03,Ã»¼Û±º(276),X,27.2,23.5,20.7,18.1,99,X, ,X,³·À½
2019-09-03,¿µ´ö(277),X,26.3,22.7,21,19,97.4,X, ,X,³·À½
2019-09-03,ÀÇ¼º(278),X,27.1,24,22,19.8,94,X, ,X,³·À½
2019-09-03,±¸¹Ì(279),X,27,23.3,21.5,19.7,99,X, ,X,³·À½
2019-09-03,¿µÃµ(281),X,27.7,25,21.9,19.9,91.3,X, ,X,³·À½
2019-09-03,°æÁÖ½Ã(283),X,28.1,25.3,21.6,19.5,96.4,X, ,X,³·À½
2019-09-03,°ÅÃ¢(284),X,26.9,24,21.3,19.2,95.9,X, ,X,³·À½
2019-09-03,ÇÕÃµ(285),X,26.9,,21.6,,89.8,X, ,X,³·À½
2019-09-03,¹Ð¾ç(288),X,28.7,25.2,22.3,20.4,98.5,X, ,X,³·À½
2019-09-03,»êÃ»(289),X,27.9,24.9,21.7,19.9,97.8,X, ,X,³·À½
2019-09-03,°ÅÁ¦(294),X,28.6,25,23.3,22.5,99,X, ,X,³·À½
2019-09-03,³²ÇØ(295),X,27.2,24,22.2,21,97,X, ,X,³·À½
2019-09-03,ºÎÃµ(433),X,,28.4,23.9,20.8,,X, ,X,³·À½
2019-09-03,¾È¾ç(434),X,,26.4,23.6,21.8,,X, ,X,³·À½
2019-09-03,±¤¸í(437),X,,28.6,24.8,22.9,,X, ,X,³·À½
2019-09-03,±ºÆ÷(438),X,,26.7,23.7,21.4,,X, ,X,³·À½
2019-09-03,±èÆ÷(441),X,,27.3,22.6,20.2,,X, ,X,³·À½
2019-09-03,ÇÏ³²(444),X,,,,,,X, ,X,³·À½
2019-09-03,ÀÇ¿Õ(445),X,,25,22,19.4,,X, ,X,³·À½
2019-09-03,Æ÷Ãµ(504),X,28.1,27.9,22.7,18.3,71,X, ,X,³·À½
2019-09-03,°¡ÆòÁ¶Á¾(505),X,,26.8,21.1,17.1,,X, ,X,³·À½
2019-09-03,¾È¼º(516),X,27.6,25.4,23.2,20.7,82,X, ,X,³·À½
2019-09-03,°£¼º(517),X,28,25.7,21.6,19.2,86,X, ,X,³·À½
2019-09-03,ÆòÃ¢(526),X,24,20.8,19.4,18.1,93,X, ,X,³·À½
2019-09-03,ÀÇÁ¤ºÎ(532),X,29.1,27.7,22.6,19.4,87,X, ,X,³·À½
2019-09-03,È¾¼º(536),X,25.3,23.1,20.7,18.6,91,X, ,X,³·À½
2019-09-03,°í¾ç(540),X,29,28.5,23.5,19.5,73,X, ,X,³·À½
2019-09-03,³²¾çÁÖ(541),X,28.2,28.1,23,20,74,X, ,X,³·À½
2019-09-03,¾È»ê(545),X,28.4,26.7,22.9,19.4,85,X, ,X,³·À½
2019-09-03,°æ±â±¤ÁÖ(546),X,26.2,25.1,21.4,18.8,84,X, ,X,³·À½
2019-09-03,¿©ÁÖ(548),X,25.8,23.6,21.4,19.5,86,X, ,X,³·À½
2019-09-03,¿ëÀÎ(549),X,26.6,24.8,21.8,19.4,82,X, ,X,³·À½
2019-09-03,¿À»ê(550),X,27.1,26.3,23,20.5,71,X, ,X,³·À½
2019-09-03,ÆòÅÃ(551),X,27.9,25.7,22.9,20.7,85,X, ,X,³·À½
2019-09-03,È­Ãµ(555),X,28.4,28.1,22,17.1,82,X, ,X,³·À½
2019-09-03,¾ç±¸(556),X,28,28,21,16.9,79,X, ,X,³·À½
2019-09-03,½ÃÈï(565),X,29.5,28.6,24.5,21.4,76,X, ,X,³·À½
2019-09-03,±¸¸®(569),X,28.3,27.8,23.3,20.5,71,X, ,X,³·À½
2019-09-03,È­¼º(571),X,28.9,27.7,24.1,21.4,72,X, ,X,³·À½
2019-09-03,¼º³²(572),X,27.8,26.4,22.8,20.8,79,X, ,X,º¸Åë
2019-09-03,°úÃµ(590),X,28.3,26.7,22.8,19.8,84,X, ,X,³·À½
2019-09-03,¾çÁÖ(598),X,29.6,29.4,23.1,18.3,78,X, ,X,³·À½
2019-09-03,´Ü¾ç(601),X,26,22.3,21.1,19.7,99,X, ,X,³·À½
2019-09-03,ÁøÃµ(602),X,26.7,25,22.1,19.9,83,X, ,X,³·À½
2019-09-03,±«»ê(603),X,27,24,21.6,19.6,96,X, ,X,³·À½
2019-09-03,¿ÁÃµ(604),X,26.5,23.3,21.2,19.2,95,X, ,X,³·À½
2019-09-03,È«ºÏ(608),X,27.9,25.5,22,19.3,92,X, ,X,³·À½
2019-09-03,°øÁÖ(612),X,26.9,24.1,22.2,19.9,90,X, ,X,³·À½
2019-09-03,¼­Ãµ(614),X,28.9,25.8,23.4,21,95,X, ,X,³·À½
2019-09-03,³í»ê(615),X,28.1,25.2,22.8,20.2,93,X, ,X,³·À½
2019-09-03,´çÁø(616),X,28.8,25.4,22.5,19.7,97,X, ,X,³·À½
2019-09-03,Ã»¾ç(618),X,27.2,24.3,21.4,19.1,93,X, ,X,³·À½
2019-09-03,À½¼º(619),X,26.2,23.2,21.2,19.2,94,X, ,X,³·À½
2019-09-03,ÁõÆò(623),X,27.6,24.3,22.1,19.8,93,X, ,X,³·À½
2019-09-03,ÅÂ¾È(627),X,28.3,26,23.3,20.2,87,X, ,X,³·À½
2019-09-03,¿¹»ê(628),X,28.7,26.1,23.2,20.6,89,X, ,X,³·À½
2019-09-03,¾Æ»ê(634),X,27.8,26.2,23.3,20.9,76,X, ,X,³·À½
2019-09-03,°è·æ(636),X,26.7,24,21.5,19.3,90,X, ,X,³·À½
2019-09-03,¿¬ÃµÃ»»ê(652),X,28.6,27.9,22.5,17.7,83,X, ,X,³·À½
2019-09-03,¾ç¾ç(670),X,27.7,24.5,20.8,19.6,97,X, ,X,³·À½
2019-09-03,¹«¾È(699),X,28.6,25.6,23.3,21.1,93,X, ,X,³·À½
2019-09-03,¹«ÁÖ(701),X,27,23.2,21,19.1,100,X, ,X,³·À½
2019-09-03,ÀÍ»ê(702),X,29.1,25.2,22.8,20.2,100,X, ,X,³·À½
2019-09-03,Áø¾È(703),X,27.1,23.7,21,19,94,X, ,X,³·À½
2019-09-03,´ã¾ç(706),X,29,25.2,22.7,20.8,98,X, ,X,³·À½
2019-09-03,±¸·Ê(709),X,29,25.8,22.9,21.2,97,X, ,X,³·À½
2019-09-03,³ªÁÖ(710),X,29.1,25.9,22.7,21,97,X, ,X,³·À½
2019-09-03,¼øÃµ½Ã(712),X,29.2,26.2,23.3,21.4,96,X, ,X,³·À½
2019-09-03,±¤¾çÀ¾(713),X,29.2,26.3,23.1,21.4,97,X, ,X,³·À½
2019-09-03,Àå¼º(730),X,28.4,25.3,22.5,20.6,94,X, ,X,³·À½
2019-09-03,¿µ¾Ï(731),X,29.2,26.2,23.3,21.2,95,X, ,X,³·À½
2019-09-03,º¸¼º(732),X,28,24.7,22.2,20.8,98,X, ,X,³·À½
2019-09-03,¿ÏÁÖ(734),X,28.3,24.9,22.4,19.8,96,X, ,X,³·À½
2019-09-03,±èÁ¦(737),X,28.8,25.3,22.5,19.9,98,X, ,X,³·À½
2019-09-03,È­¼ø(741),X,28,25.7,23,21.5,86,X, ,X,³·À½
2019-09-03,ÇÔÆò(754),X,29.2,26.4,23.3,21.5,92,X, ,X,³·À½
2019-09-03,°î¼º(768),X,27.7,24.9,21.8,19.9,95,X, ,X,³·À½
2019-09-03,¾ÐÇØµµ(789),X,30.3,27.3,23.7,21.8,94,X, ,X,³·À½
2019-09-03,¿µ¾ç(801),X,26.9,23.3,20.3,17.7,99,X, ,X,³·À½
2019-09-03,¼ºÁÖ(810),X,26.8,24,21.6,19.8,93,X, ,X,³·À½
2019-09-03,°í·É(812),X,28.1,24.4,21.5,19.6,98,X, ,X,³·À½
2019-09-03,Ã»µµ(813),X,28.1,25.6,22,19.8,92,X, ,X,³·À½
2019-09-03,¿¹Ãµ(815),X,25.5,21.8,20.1,18.1,99,X, ,X,³·À½
2019-09-03,±èÃµ(822),X,26.3,23,21,19,98,X, ,X,³·À½
2019-09-03,±ºÀ§(823),X,27.1,24.4,21.6,19.5,94,X, ,X,³·À½
2019-09-03,Ä¥°î(825),X,27.3,24.3,21.9,20.1,96,X, ,X,³·À½
2019-09-03,°æ»ê(827),X,27,24.3,21.5,19.5,93,X, ,X,³·À½
2019-09-03,»ïÃ´(876),X,24.2,21,20.1,18.6,92,X, ,X,³·À½
2019-09-03,¼ÓÃÊ(90),X,28.4,27.3,22,20.2,80.3,X, ,X,³·À½
2019-09-03,»ïÃµÆ÷(907),X,28.1,25,22.5,21.1,98,X, ,X,³·À½
2019-09-03,°í¼º(918),X,28.9,26.2,22.9,21.2,95,X, ,X,³·À½
2019-09-03,Ã¢³ç(919),X,27.5,24.4,21.8,20.1,98,X, ,X,³·À½
2019-09-03,ÇÔ¾È(920),X,27.6,25.1,22.3,20.4,90,X, ,X,³·À½
2019-09-03,ºÏÃáÃµ(93),X,28.2,27.9,21.8,18.3,83.8,X, ,X,³ôÀ½
2019-09-03,ÇÏµ¿(932),X,28.2,25.5,22.4,20.7,96,X, ,X,³·À½
2019-09-03,Ã¶¿ø(95),X,28.6,27.9,22.7,17.7,80.9,X, ,X,³·À½
2019-09-03,µ¿µÎÃµ(98),X,28.9,27.9,22.7,18.7,81,X, ,X,³·À½
2019-09-03,ÆÄÁÖ(99),X,28.9,27.2,22.6,18.6,85.1,X, ,X,³·À½
2019-09-04,ºÏ°­¸ª(104),X,26.2,22.7,21.3,19.5,96,X, ,X,º¸Åë
2019-09-04,µ¿ÇØ(106),X,26.2,22.7,21.2,19.7,97.4,X, ,X,³·À½
2019-09-04,¼­¿ï(108),X,28.2,25.5,22.8,21.2,89,X, ,X,º¸Åë
2019-09-04,ÀÎÃµ(112),X,27.7,24.4,22.9,21.6,91.4,X, ,X,º¸Åë
2019-09-04,¿øÁÖ(114),X,28.4,27.2,23.3,20.3,81,X, ,X,³·À½
2019-09-04,¿ï¸ªµµ(115),X,26.8,23.4,22.2,20.9,93.5,X, ,X,³·À½
2019-09-04,¼ö¿ø(119),X,30,27.4,23.3,21.9,93.6,X, ,X,³·À½
2019-09-04,¿µ¿ù(121),X,29.2,27.1,22.6,19.8,91.5,X, ,X,³·À½
2019-09-04,ÃæÁÖ(127),X,29.3,27.2,23.1,20.6,89,X, ,X,³·À½
2019-09-04,¼­»ê(129),X,31,29.1,24,21.8,90.3,X, ,X,º¸Åë
2019-09-04,¿ïÁø(130),X,28.6,25.3,22.5,20.6,98.3,X, ,X,³·À½
2019-09-04,Ã»ÁÖ(131),X,30,28.2,23.9,21.8,85.8,X, ,X,º¸Åë
2019-09-04,´ëÀü(133),X,30.8,28.2,24.5,22.2,92,X, ,X,º¸Åë
2019-09-04,ÃßÇ³·É(135),X,27,24.2,22.2,21.1,88.9,X, ,X,³·À½
2019-09-04,¾Èµ¿(136),X,28.8,26,23.2,20.7,91.1,X, ,X,º¸Åë
2019-09-04,»óÁÖ(137),X,27.8,24.3,22.3,20.8,99,X, ,X,³·À½
2019-09-04,Æ÷Ç×(138),X,28.3,25,23.9,22.5,94.6,X, ,X,³·À½
2019-09-04,±º»ê(140),X,32.3,30.4,24.5,22,91.6,X, ,X,³·À½
2019-09-04,´ë±¸(143),X,29.6,26.9,24.1,21.9,91.4,X, ,X,º¸Åë
2019-09-04,ÀüÁÖ(146),X,32,28.8,25,21.7,97,X, ,X,º¸Åë
2019-09-04,¿ï»ê(152),X,30.2,26.8,23.8,21.6,96.8,X, ,X,º¸Åë
2019-09-04,Ã¢¿ø(155),X,28.7,26,23.7,21.8,92,X, ,X,º¸Åë
2019-09-04,±¤ÁÖ(156),X,30.4,27.1,24.4,22,95.5,X, ,X,º¸Åë
2019-09-04,ºÎ»ê(159),X,29.9,26.8,24.5,22,93.3,X, ,X,º¸Åë
2019-09-04,Åë¿µ(162),X,29.9,27.2,24.4,22.2,93,X, ,X,³·À½
2019-09-04,¸ñÆ÷(165),X,29.8,27.1,24.8,23,91.4,X, ,X,º¸Åë
2019-09-04,¿©¼ö(168),X,28.4,24.6,24,22.9,98.6,X, ,X,³·À½
2019-09-04,Èæ»êµµ(169),X,,23,21.4,20.1,98.5,X, ,X,³·À½
2019-09-04,¿Ïµµ(170),X,29.2,25.6,24,22.8,97.9,X, ,X,³·À½
2019-09-04,°íÃ¢(172),X,31,28.5,25.1,22.4,88,X, ,X,³·À½
2019-09-04,Á¦ÁÖ(184),X,30.3,27.9,24.7,23.7,91.6,X, ,X,º¸Åë
2019-09-04,ÁøÁÖ(192),X,29,25.6,23.6,22.1,94.6,X, ,X,³·À½
2019-09-04,¾çÆò(202),X,29.3,27,22.9,20.3,90.1,X, ,X,³·À½
2019-09-04,ÀÌÃµ(203),X,29.1,26.3,22,19.8,95.3,X, ,X,³·À½
2019-09-04,ÀÎÁ¦(211),X,26.5,24,20.9,19.2,92.9,X, ,X,³·À½
2019-09-04,È«Ãµ(212),X,28.8,26.1,22.6,19.9,91.1,X, ,X,³·À½
2019-09-04,ÅÂ¹é(216),X,25.4,22.1,19.8,17.8,98,X, ,X,³·À½
2019-09-04,Á¤¼±±º(217),X,26.9,24.4,21.6,19.1,85.6,X, ,X,³·À½
2019-09-04,Á¦Ãµ(221),X,28.1,26,22.4,19.8,86,X, ,X,³·À½
2019-09-04,º¸Àº(226),X,28.8,26.5,23.1,21,91,X, ,X,³·À½
2019-09-04,Ãµ¾È(232),X,28.9,26.8,22.1,20,89.9,X, ,X,³·À½
2019-09-04,º¸·É(235),X,31.6,29.8,24.9,22.9,84,X, ,X,³·À½
2019-09-04,ºÎ¿©(236),X,30.8,28.6,23.6,21.5,92.6,X, ,X,³·À½
2019-09-04,±Ý»ê(238),X,29.4,27.6,23.3,20.7,87.8,X, ,X,³·À½
2019-09-04,¼¼Á¾(239),X,30.5,28.2,23.2,21.3,92.6,X, ,X,º¸Åë
2019-09-04,ºÎ¾È(243),X,31.6,29.8,24.9,22,89.1,X, ,X,³·À½
2019-09-04,ÀÓ½Ç(244),X,29.2,26.7,23.1,20,90.3,X, ,X,³·À½
2019-09-04,Á¤À¾(245),X,30.4,28.6,24.2,21.5,85.9,X, ,X,³·À½
2019-09-04,³²¿ø(247),X,29.4,26.9,24,20.9,92.1,X, ,X,³·À½
2019-09-04,Àå¼ö(248),X,28.5,26.6,22.6,20.1,87,X, ,X,³·À½
2019-09-04,¿µ±¤±º(252),X,31.8,29.6,24.7,22.2,92.8,X, ,X,³·À½
2019-09-04,±èÇØ½Ã(253),X,30.5,27.9,24.7,22.2,91.8,X, ,X,³·À½
2019-09-04,¼øÃ¢±º(254),X,29.4,26.6,23.7,21.2,93.4,X, ,X,³·À½
2019-09-04,¾ç»ê½Ã(257),X,31.3,28.6,25,22.6,92,X, ,X,³·À½
2019-09-04,°­Áø±º(259),X,29.5,26.8,24.4,23.1,90.4,X, ,X,³·À½
2019-09-04,ÀåÈï(260),X,29.8,26.7,24.6,23.2,93.3,X, ,X,³·À½
2019-09-04,ÇØ³²(261),X,29.4,26.4,24.3,22.8,92.9,X, ,X,³·À½
2019-09-04,°íÈï(262),X,29,25.2,23.8,22.2,99,X, ,X,³·À½
2019-09-04,ÀÇ·É±º(263),X,29.1,26.2,23.8,22.1,92.4,X, ,X,³·À½
2019-09-04,ÇÔ¾ç±º(264),X,30.5,26.6,23.6,21.5,99,X, ,X,³·À½
2019-09-04,Áøµµ±ºASOS(268),X,29.3,26.4,24.8,23.1,87.6,X, ,X,³·À½
2019-09-04,ºÀÈ­(271),X,27.2,23.9,21.4,19.1,96.6,X, ,X,³·À½
2019-09-04,¿µÁÖ(272),X,26.6,23.4,21.6,20.1,93.6,X, ,X,³·À½
2019-09-04,¹®°æ(273),X,27.1,23.6,22.1,20.7,98,X, ,X,³·À½
2019-09-04,Ã»¼Û±º(276),X,29.4,26.3,22.6,20.4,97.1,X, ,X,³·À½
2019-09-04,¿µ´ö(277),X,29.7,26.8,23.4,21.1,92.9,X, ,X,³·À½
2019-09-04,ÀÇ¼º(278),X,29.9,27.7,24.3,21.6,90.4,X, ,X,³·À½
2019-09-04,±¸¹Ì(279),X,29.7,25.9,23.4,21.7,99,X, ,X,³·À½
